parameter,mean,sd,q05,q95,rhat,ess
"beta[287,3]",5.633,0.164,5.362,5.902,1,5937
"beta[288,3]",6.205,0.144,5.969,6.443,1.001,5271
"beta[289,3]",5.337,0.099,5.172,5.498,1,8566
"beta[290,3]",4.274,0.163,4.007,4.539,1,5525
"beta[291,3]",6.708,0.18,6.413,7.004,1.001,7268
"beta[292,3]",4.008,0.149,3.764,4.255,1,5304
"beta[293,3]",5.247,0.1,5.087,5.409,1,7925
"beta[294,3]",4.817,0.152,4.571,5.07,1,5226
"beta[295,3]",6.639,0.16,6.375,6.901,1,5945
"beta[296,3]",4.837,0.158,4.575,5.094,1,5278
"beta[297,3]",5.394,0.159,5.13,5.656,1,5583
"beta[298,3]",6.817,0.15,6.573,7.067,1,5365
"beta[299,3]",4.261,0.149,4.015,4.507,1,5070
"beta[300,3]",6.214,0.147,5.976,6.457,1,5441
"beta[301,3]",3.866,0.159,3.606,4.125,1,5736
"beta[302,3]",6.002,0.18,5.704,6.291,1,5232
"beta[303,3]",7.124,0.145,6.883,7.36,1,5271
"beta[304,3]",6.221,0.159,5.961,6.479,1,5491
"beta[305,3]",5.083,0.108,4.907,5.261,1,6760
"beta[306,3]",5.827,0.116,5.639,6.021,1,8276
"beta[307,3]",5.474,0.161,5.205,5.736,1,5264
"beta[308,3]",5.051,0.155,4.795,5.304,1,5004
"beta[309,3]",5.535,0.146,5.296,5.778,1,5271
"beta[310,3]",5.322,0.151,5.071,5.566,1,5387
"beta[311,3]",5.797,0.116,5.608,5.988,1,5995
"beta[312,3]",6.505,0.143,6.27,6.738,1,5353
"beta[313,3]",6.298,0.135,6.079,6.522,1,6359
"beta[314,3]",5.1,0.121,4.903,5.3,1,6513
"beta[315,3]",4.636,0.147,4.393,4.88,1,5386
"beta[316,3]",7.103,0.148,6.862,7.346,1,5113
"beta[317,3]",4.43,0.155,4.178,4.684,1,5451
"beta[318,3]",5.384,0.109,5.206,5.56,1,6994
"beta[319,3]",3.763,0.155,3.508,4.016,1,5452
"beta[320,3]",6.826,0.152,6.58,7.075,1,5659
"beta[321,3]",5.344,0.147,5.101,5.584,1,5480
"beta[322,3]",6.148,0.183,5.847,6.454,1,5898
"beta[323,3]",5.491,0.162,5.226,5.762,1,5009
"beta[324,3]",6.143,0.111,5.958,6.323,1,7852
"beta[325,3]",5.253,0.146,5.007,5.492,1,5062
"beta[326,3]",6.213,0.204,5.88,6.543,1,4681
"beta[327,3]",6.88,0.159,6.615,7.143,1,5241
"beta[328,3]",6.139,0.143,5.903,6.377,1,5219
"beta[329,3]",3.695,0.151,3.442,3.944,1,5320
"beta[330,3]",6.382,0.151,6.135,6.631,1,5316
"beta[331,3]",6.27,0.146,6.03,6.513,1,5457
"beta[332,3]",5.955,0.116,5.763,6.144,1,6337
"beta[333,3]",5.885,0.157,5.628,6.145,1,5199
"beta[334,3]",5.41,0.153,5.162,5.664,1,5262
"beta[335,3]",6.852,0.108,6.677,7.027,1,7100
"beta[336,3]",5.165,0.159,4.903,5.427,1,5221
"beta[337,3]",5.507,0.106,5.331,5.681,1,7089
"beta[338,3]",4.142,0.149,3.894,4.385,1,4982
"beta[339,3]",5.897,0.101,5.736,6.063,1,8321
"beta[340,3]",4.903,0.146,4.656,5.141,1,5398
"beta[341,3]",4.748,0.116,4.561,4.94,1,7260
"beta[342,3]",5.978,0.147,5.736,6.218,1,5295
"beta[343,3]",5.061,0.145,4.825,5.298,1,5711
"beta[344,3]",6.336,0.154,6.084,6.589,1,5396
"beta[345,3]",5.878,0.125,5.672,6.084,1,7576
"beta[346,3]",5.823,0.146,5.582,6.062,1,5073
"beta[347,3]",6.318,0.158,6.06,6.577,1,5166
"beta[348,3]",6.667,0.142,6.435,6.906,1,5245
"beta[349,3]",4.943,0.114,4.757,5.129,1,6620
"beta[350,3]",4.911,0.156,4.652,5.164,1.001,5465
"beta[351,3]",6.541,0.157,6.28,6.799,1,5700
"beta[352,3]",7.211,0.146,6.972,7.451,1,5214
"beta[353,3]",4.686,0.144,4.447,4.923,1,4968
"beta[354,3]",5.696,0.142,5.463,5.928,1,5502
"beta[355,3]",5.145,0.153,4.891,5.396,1,5645
"beta[356,3]",5.263,0.169,4.986,5.539,1,5053
"beta[357,3]",5.786,0.155,5.531,6.045,1,5178
"beta[358,3]",5.364,0.197,5.041,5.684,1,5954
"beta[359,3]",5.622,0.103,5.452,5.793,1,8168
"beta[360,3]",6.417,0.151,6.171,6.665,1,5305
"beta[361,3]",6.211,0.147,5.97,6.454,1,5175
"beta[362,3]",5.729,0.178,5.438,6.023,1,5441
"beta[363,3]",6.323,0.158,6.063,6.585,1,5347
"beta[364,3]",6.092,0.162,5.826,6.355,1,4956
"beta[365,3]",7.351,0.173,7.063,7.631,1,4731
"beta[366,3]",4.154,0.149,3.912,4.399,1,5478
"beta[367,3]",6.448,0.148,6.206,6.692,1,5452
"beta[368,3]",5.175,0.192,4.863,5.492,1,4595
"beta[369,3]",6.846,0.147,6.603,7.089,1,5325
"beta[370,3]",5.217,0.156,4.959,5.473,1,5216
"beta[371,3]",6.682,0.099,6.52,6.845,1,8989
"beta[372,3]",5.292,0.195,4.972,5.614,1,6572
"beta[373,3]",6.588,0.146,6.347,6.831,1,5734
"beta[374,3]",6.853,0.155,6.598,7.108,1,4955
"beta[375,3]",5.841,0.1,5.678,6.006,1,8512
"beta[376,3]",5.198,0.146,4.955,5.44,1,6151
"beta[377,3]",5.874,0.114,5.683,6.062,1,7649
"beta[378,3]",4.954,0.163,4.687,5.215,1.001,5397
"beta[379,3]",7.059,0.112,6.874,7.245,1.001,7517
"beta[380,3]",5.038,0.154,4.786,5.291,1,5184
"beta[381,3]",7.745,0.164,7.475,8.013,1,5336
"beta[382,3]",6.018,0.101,5.85,6.185,1,8047
"beta[383,3]",4.866,0.171,4.581,5.144,1,5262
"beta[384,3]",5.754,0.142,5.521,5.985,1.001,5730
"beta[385,3]",6.969,0.178,6.679,7.266,1,4822
"beta[386,3]",6.743,0.15,6.496,6.989,1,5080
"beta[387,3]",6.159,0.1,5.996,6.321,1,8310
"beta[388,3]",5.847,0.109,5.669,6.025,1,8362
"beta[389,3]",5.836,0.147,5.596,6.077,1.001,4784
"beta[390,3]",5.826,0.111,5.641,6.01,1,7319
"beta[391,3]",7.491,0.115,7.304,7.681,1,7285
"beta[392,3]",5.946,0.147,5.702,6.184,1,5017
"beta[393,3]",6.894,0.096,6.738,7.053,1.001,8561
"beta[394,3]",5.377,0.147,5.134,5.618,1,5252
"beta[395,3]",6.959,0.16,6.698,7.223,1,5820
"beta[396,3]",3.776,0.15,3.531,4.025,1,5329
"beta[397,3]",6.871,0.123,6.669,7.073,1.001,6644
"beta[398,3]",6.172,0.15,5.929,6.415,1,5266
"beta[399,3]",5.471,0.116,5.284,5.661,1,7940
"beta[400,3]",6.981,0.147,6.738,7.218,1,5158
"beta[401,3]",5.718,0.157,5.46,5.976,1,5696
"beta[402,3]",6.899,0.102,6.727,7.066,1,8114
"beta[403,3]",5.453,0.172,5.168,5.732,1,5872
"beta[404,3]",6.716,0.108,6.542,6.894,1,8379
"beta[405,3]",6.926,0.207,6.587,7.268,1,4883
"beta[406,3]",7.16,0.156,6.901,7.413,1,5088
"beta[407,3]",6.534,0.175,6.24,6.824,1.001,5326
"beta[408,3]",6.098,0.155,5.843,6.353,1,5210
"beta[409,3]",6.527,0.106,6.355,6.7,1,8301
"beta[410,3]",5.352,0.122,5.151,5.554,1,7673
"beta[411,3]",6.649,0.161,6.386,6.918,1,5521
"beta[412,3]",6.231,0.138,6.006,6.457,1,7547
"beta[413,3]",6.113,0.157,5.856,6.37,1,5339
"beta[414,3]",5.125,0.148,4.881,5.365,1,5205
"beta[415,3]",4.178,0.116,3.986,4.366,1,8346
"beta[416,3]",5.498,0.149,5.253,5.74,1,5015
"beta[417,3]",8.016,0.105,7.844,8.188,1,8108
"beta[418,3]",5.864,0.145,5.628,6.104,1,5387
"beta[419,3]",6.868,0.121,6.668,7.066,1,7965
"beta[420,3]",4.519,0.123,4.318,4.721,1.001,7766
"beta[421,3]",4.515,0.177,4.225,4.809,1,4994
"beta[422,3]",4.735,0.144,4.498,4.969,1,5548
"beta[423,3]",5.313,0.158,5.048,5.572,1,4945
"beta[424,3]",6.28,0.153,6.031,6.53,1,5169
"beta[425,3]",6.571,0.159,6.311,6.833,1,4928
"beta[426,3]",4.616,0.107,4.439,4.791,1,7878
"beta[427,3]",6.732,0.154,6.48,6.983,1,5213
"beta[428,3]",5.694,0.122,5.492,5.896,1,7889
"beta[429,3]",7.746,0.155,7.49,8,1,5627
"beta[430,3]",5.608,0.168,5.326,5.881,1,4898
"beta[431,3]",6.288,0.165,6.014,6.557,1,4954
"beta[432,3]",7.493,0.146,7.249,7.735,1,5320
"beta[433,3]",5.05,0.11,4.867,5.229,1,7053
"beta[434,3]",3.997,0.144,3.758,4.235,1,5034
"beta[435,3]",7.104,0.157,6.848,7.363,1.001,5345
"beta[436,3]",5.754,0.103,5.584,5.919,1,8387
"beta[437,3]",5.49,0.147,5.252,5.731,1,5210
"beta[438,3]",5.946,0.101,5.78,6.112,1,8076
"beta[439,3]",6.137,0.163,5.871,6.411,1,5570
"beta[440,3]",6.128,0.172,5.845,6.415,1,5177
"beta[441,3]",5.966,0.121,5.764,6.162,1,7425
"beta[442,3]",6.202,0.152,5.953,6.452,1,5818
"beta[443,3]",6.685,0.13,6.471,6.895,1,7016
"beta[444,3]",5.669,0.153,5.42,5.921,1,5250
"beta[445,3]",6.195,0.096,6.038,6.352,1,7994
"beta[446,3]",6.551,0.162,6.283,6.816,1,5435
"beta[447,3]",6.085,0.151,5.841,6.332,1,5447
"beta[448,3]",4.943,0.173,4.654,5.23,1,4986
"beta[449,3]",4.739,0.121,4.539,4.934,1,7389
"beta[450,3]",5.285,0.157,5.024,5.545,1,5496
"beta[451,3]",5.25,0.15,5.002,5.495,1,5028
"beta[452,3]",6.411,0.123,6.208,6.616,1,6923
"beta[453,3]",5.992,0.105,5.819,6.165,1.001,8337
"beta[454,3]",3.727,0.15,3.472,3.974,1,5505
"beta[455,3]",6.866,0.148,6.62,7.106,1,5494
"beta[456,3]",5.829,0.145,5.591,6.068,1,5303
"beta[457,3]",6.772,0.106,6.6,6.946,1,8243
"beta[458,3]",6.522,0.143,6.289,6.753,1,5206
"beta[459,3]",6.875,0.167,6.601,7.146,1,5526
"beta[460,3]",7.191,0.158,6.934,7.451,1,6037
"beta[461,3]",7.188,0.143,6.952,7.419,1,4934
"beta[462,3]",6.799,0.15,6.549,7.047,1,5175
"beta[463,3]",6.218,0.146,5.981,6.458,1,6382
"beta[464,3]",5.618,0.117,5.424,5.809,1,6940
"beta[465,3]",4.496,0.154,4.24,4.75,1,5553
"beta[466,3]",7.076,0.158,6.816,7.334,1,5293
"beta[467,3]",6.133,0.151,5.884,6.383,1,5104
"beta[468,3]",6.997,0.148,6.752,7.241,1,5344
"beta[469,3]",7.246,0.112,7.061,7.432,1,7510
"beta[470,3]",6.205,0.13,5.994,6.419,1,7123
"beta[471,3]",5.748,0.158,5.49,6.009,1,5243
"beta[472,3]",6.142,0.187,5.834,6.452,1,5759
"beta[473,3]",5.453,0.138,5.223,5.681,1.001,7550
"beta[474,3]",7.581,0.16,7.316,7.849,1,5366
"beta[475,3]",6.974,0.164,6.704,7.241,1,5585
"beta[476,3]",5.742,0.113,5.556,5.929,1,7939
"beta[477,3]",7.116,0.186,6.811,7.415,1.001,5377
"beta[478,3]",6.428,0.168,6.155,6.703,1,5295
"beta[479,3]",4.013,0.147,3.776,4.256,1,5601
"beta[480,3]",6.156,0.111,5.973,6.339,1,6940
"beta[481,3]",4.542,0.163,4.27,4.809,1,5641
"beta[482,3]",4.334,0.102,4.165,4.502,1,7780
"beta[483,3]",7.067,0.143,6.831,7.301,1,5074
"beta[484,3]",4.058,0.141,3.827,4.29,1,5270
"beta[485,3]",4.728,0.12,4.529,4.923,1,7776
"beta[486,3]",5.782,0.196,5.458,6.104,1,5438
"beta[487,3]",5.591,0.151,5.34,5.84,1,5121
"beta[488,3]",5.716,0.105,5.541,5.892,1,7899
"beta[489,3]",6.109,0.165,5.834,6.381,1,8120
"beta[490,3]",6.325,0.147,6.086,6.566,1,5117
"beta[491,3]",5.962,0.103,5.79,6.129,1,8472
"beta[492,3]",4.992,0.167,4.719,5.269,1.001,5171
"beta[493,3]",4.381,0.165,4.11,4.654,1,7545
"beta[494,3]",6.526,0.138,6.298,6.753,1,5428
"beta[495,3]",6.711,0.188,6.404,7.017,1,4918
"beta[496,3]",6.378,0.119,6.184,6.574,1,6842
"beta[497,3]",5.676,0.158,5.42,5.938,1,5466
"beta[498,3]",5.424,0.107,5.25,5.603,1,7991
"beta[499,3]",5.65,0.12,5.453,5.847,1,6416
"beta[500,3]",6.684,0.143,6.455,6.921,1.001,6703
"beta[501,3]",6.676,0.102,6.51,6.845,1,7464
"beta[502,3]",6.53,0.173,6.248,6.814,1,4736
"beta[503,3]",6.65,0.158,6.393,6.909,1,5010
"beta[504,3]",4.439,0.15,4.191,4.682,1,5073
"beta[505,3]",6.439,0.147,6.198,6.677,1,4961
"beta[506,3]",5.551,0.184,5.249,5.852,1,5379
"beta[507,3]",5.307,0.15,5.061,5.555,1,4700
"beta[508,3]",7.862,0.143,7.626,8.095,1,4887
"beta[509,3]",6.591,0.161,6.324,6.853,1,5000
"beta[510,3]",6.557,0.148,6.314,6.799,1,5309
"beta[511,3]",5.157,0.167,4.881,5.432,1,5591
"beta[512,3]",5.807,0.152,5.559,6.059,1,5435
"beta[513,3]",5.959,0.153,5.706,6.212,1,5368
"beta[514,3]",5.778,0.119,5.58,5.97,1,7926
"beta[515,3]",4.809,0.123,4.608,5.016,1,6983
"beta[516,3]",6.707,0.108,6.528,6.885,1,7406
"beta[517,3]",5.303,0.117,5.11,5.499,1,8298
"beta[518,3]",6.668,0.112,6.485,6.852,1,7515
"beta[519,3]",5.596,0.107,5.419,5.771,1,7999
"beta[520,3]",6.734,0.105,6.562,6.908,1,8136
"beta[521,3]",5.521,0.162,5.254,5.786,1.001,5035
"beta[522,3]",4.164,0.199,3.836,4.489,1,6050
"beta[523,3]",6.123,0.193,5.811,6.443,1,5711
"beta[524,3]",4.313,0.129,4.102,4.522,1,6548
"beta[525,3]",6.354,0.146,6.121,6.6,1,6972
"beta[526,3]",3.873,0.21,3.526,4.218,1,6557
"beta[527,3]",4.653,0.11,4.474,4.837,1.001,7433
"beta[528,3]",5.309,0.107,5.132,5.487,1,8100
"beta[529,3]",7.28,0.193,6.965,7.596,1,6221
"beta[530,3]",5.776,0.215,5.423,6.128,1,5420
"beta[531,3]",5.646,0.122,5.448,5.847,1,7620
"beta[532,3]",5.48,0.115,5.289,5.667,1,6905
"beta[533,3]",6.103,0.179,5.812,6.396,1,6028
"beta[534,3]",4.255,0.148,4.014,4.5,1,6645
"beta[535,3]",4.136,0.199,3.813,4.462,1,5539
"beta[536,3]",6.45,0.106,6.275,6.623,1,7240
"beta[537,3]",5.435,0.195,5.117,5.756,1,5716
"beta[538,3]",5.503,0.122,5.305,5.708,1,7082
"beta[539,3]",5.778,0.212,5.43,6.128,1,5776
"beta[540,3]",4.523,0.184,4.218,4.822,1,5764
"beta[541,3]",4.5,0.111,4.317,4.681,1,8056
"beta[542,3]",5.384,0.14,5.153,5.614,1,6842
"beta[543,3]",5.718,0.208,5.38,6.052,1,6534
"beta[544,3]",5.633,0.209,5.284,5.974,1,5906
"beta[545,3]",6.174,0.194,5.862,6.497,1,5640
"beta[546,3]",4.477,0.119,4.287,4.673,1,7220
"beta[547,3]",4.582,0.166,4.304,4.853,1.001,6482
"beta[548,3]",4.323,0.204,3.99,4.655,1,5322
"beta[549,3]",4.359,0.143,4.123,4.592,1,5701
"beta[550,3]",5.101,0.216,4.744,5.454,1.001,5951
"beta[551,3]",5.627,0.195,5.309,5.947,1,6263
"beta[552,3]",5.73,0.216,5.374,6.087,1,5471
"beta[553,3]",4.46,0.184,4.154,4.765,1,5607
"beta[554,3]",4.394,0.216,4.035,4.749,1.001,5896
"beta[555,3]",4.807,0.202,4.473,5.139,1,5540
"beta[556,3]",4.775,0.104,4.605,4.946,1.001,7929
"beta[557,3]",5.587,0.116,5.393,5.776,1,7572
"beta[558,3]",5.198,0.147,4.954,5.439,1,6251
"beta[559,3]",5.113,0.19,4.803,5.431,1,6049
"beta[560,3]",5.026,0.127,4.816,5.234,1,8265
"beta[561,3]",5.377,0.129,5.166,5.593,1,6066
"beta[562,3]",5.316,0.139,5.09,5.544,1,6637
"beta[563,3]",6.043,0.185,5.741,6.345,1,5420
"beta[564,3]",5.004,0.11,4.825,5.189,1,7505
"beta[565,3]",5.074,0.124,4.871,5.276,1,7298
"beta[566,3]",6.179,0.182,5.881,6.476,1,5971
"beta[567,3]",6.592,0.106,6.419,6.766,1,8041
"beta[568,3]",5.017,0.165,4.745,5.287,1,6639
"beta[569,3]",4.924,0.192,4.607,5.237,1,5723
"beta[570,3]",4.736,0.207,4.393,5.075,1,5578
"beta[571,3]",4.92,0.141,4.69,5.152,1,7941
"beta[572,3]",5.244,0.215,4.891,5.594,1,5621
"beta[573,3]",6.06,0.12,5.865,6.257,1.001,7357
"beta[574,3]",6.064,0.199,5.738,6.397,1.001,5537
"beta[575,3]",4.188,0.194,3.868,4.511,1,6437
"beta[576,3]",5.803,0.126,5.593,6.011,1,7517
"beta[577,3]",5.902,0.192,5.588,6.218,1,6276
"beta[578,3]",3.866,0.189,3.552,4.173,1,5734
"beta[579,3]",5.564,0.137,5.34,5.791,1,7875
"beta[580,3]",5.571,0.189,5.256,5.884,1.001,6133
"beta[581,3]",4.89,0.188,4.578,5.202,1,5821
"beta[582,3]",5.598,0.117,5.405,5.793,1.001,7662
"beta[583,3]",5.542,0.192,5.225,5.862,1,5586
"beta[584,3]",5.392,0.208,5.052,5.733,1.001,5789
"beta[585,3]",5.236,0.199,4.908,5.558,1,5664
"beta[586,3]",4.994,0.123,4.791,5.197,1,7502
"beta[587,3]",5.178,0.142,4.944,5.411,1.001,7089
"beta[588,3]",6.344,0.231,5.965,6.725,1,5797
"beta[589,3]",5.331,0.114,5.146,5.517,1,8070
"beta[590,3]",4.686,0.195,4.365,5.01,1,5546
"beta[591,3]",4.566,0.191,4.257,4.887,1,6343
"beta[592,3]",3.95,0.108,3.771,4.125,1,7820
"beta[593,3]",4.707,0.132,4.488,4.926,1.001,7349
"beta[594,3]",5.06,0.117,4.865,5.253,1,7217
"beta[595,3]",4.036,0.2,3.71,4.369,1,5975
"beta[596,3]",4.653,0.199,4.328,4.983,1.001,5790
"beta[597,3]",4.161,0.105,3.99,4.334,1,8394
"beta[598,3]",4.654,0.182,4.355,4.952,1,5653
"beta[599,3]",6.162,0.207,5.827,6.501,1,5858
"beta[600,3]",5.453,0.126,5.246,5.66,1,7766
"beta[601,3]",6.202,0.221,5.836,6.574,1,5906
"beta[602,3]",3.758,0.202,3.423,4.088,1,6300
"beta[603,3]",3.972,0.23,3.599,4.351,1,5552
"beta[604,3]",5.274,0.181,4.978,5.572,1,6379
"beta[605,3]",5.199,0.186,4.901,5.508,1,5925
"beta[606,3]",5.375,0.117,5.183,5.566,1,7887
"beta[607,3]",4.801,0.192,4.48,5.123,1,5911
"beta[608,3]",5.053,0.209,4.714,5.393,1,5864
"beta[609,3]",4.094,0.196,3.772,4.42,1,5975
"beta[610,3]",4.664,0.237,4.279,5.056,1,8161
"beta[611,3]",4.793,0.229,4.419,5.171,1,6065
"beta[612,3]",6.23,0.181,5.932,6.526,1.001,6647
"beta[613,3]",5.473,0.124,5.272,5.675,1,5544
"beta[614,3]",4.895,0.183,4.593,5.194,1,5652
"beta[615,3]",3.778,0.197,3.452,4.102,1,6164
"beta[616,3]",5.097,0.124,4.894,5.3,1,7157
"beta[617,3]",6.36,0.185,6.061,6.663,1.001,5842
"beta[618,3]",4.848,0.12,4.654,5.05,1,7262
"beta[619,3]",3.546,0.23,3.174,3.923,1,6127
"beta[620,3]",6.276,0.199,5.947,6.598,1,6084
"beta[621,3]",6.332,0.228,5.963,6.701,1,5770
"beta[622,3]",4.248,0.196,3.924,4.572,1,6028
"beta[623,3]",5.359,0.161,5.093,5.625,1,6374
"beta[624,3]",5.678,0.186,5.369,5.983,1,5729
"beta[625,3]",5.831,0.159,5.572,6.092,1.001,7042
"beta[626,3]",5.093,0.133,4.88,5.316,1,6174
"beta[627,3]",6.391,0.215,6.037,6.747,1,5490
"beta[628,3]",8.241,0.11,8.061,8.423,1,8137
"beta[629,3]",4.125,0.159,3.86,4.385,1,7078
"beta[630,3]",5.877,0.226,5.511,6.25,1,6689
"beta[631,3]",6.432,0.176,6.147,6.72,1,7981
"beta[632,3]",5.665,0.216,5.313,6.02,1.001,5945
"beta[633,3]",5.902,0.227,5.535,6.279,1,5615
"beta[634,3]",3.915,0.116,3.725,4.109,1,7461
"beta[635,3]",6.236,0.185,5.932,6.545,1,6241
"beta[636,3]",4.303,0.12,4.105,4.498,1,7358
"beta[637,3]",5.644,0.111,5.459,5.826,1,8180
"beta[638,3]",5.29,0.126,5.081,5.495,1,7051
"beta[639,3]",4.255,0.198,3.929,4.571,1,6173
"beta[640,3]",5.723,0.204,5.392,6.056,1,5783
"beta[641,3]",5.88,0.142,5.651,6.116,1,5134
"beta[642,3]",4.949,0.164,4.68,5.221,1,7413
"beta[643,3]",5.743,0.208,5.4,6.087,1,6178
"beta[644,3]",6.338,0.178,6.045,6.629,1,6606
"beta[645,3]",3.887,0.108,3.711,4.063,1,7663
"beta[646,3]",5.942,0.13,5.728,6.158,1,7422
"beta[647,3]",6.377,0.2,6.053,6.708,1,6470
"beta[648,3]",4.438,0.131,4.223,4.654,1.001,7244
"beta[649,3]",5.691,0.179,5.399,5.988,1,5443
"beta[650,3]",5.05,0.248,4.635,5.462,1,6401
"beta[651,3]",5.117,0.22,4.759,5.481,1.001,6150
"beta[652,3]",5.661,0.179,5.373,5.957,1,5918
"beta[653,3]",5.165,0.144,4.929,5.399,1,7595
"beta[654,3]",8.443,0.169,8.164,8.72,1,6437
"beta[655,3]",5.601,0.257,5.185,6.031,1.001,5574
"beta[656,3]",5.313,0.225,4.947,5.684,1,5910
"beta[657,3]",6.397,0.206,6.061,6.737,1,6276
"beta[658,3]",6.159,0.108,5.979,6.335,1.001,8210
"beta[659,3]",6.492,0.133,6.265,6.708,1,7314
"beta[660,3]",5.017,0.152,4.764,5.273,1.001,6936
"beta[661,3]",7.141,0.215,6.793,7.495,1,5759
"beta[662,3]",5.174,0.122,4.968,5.371,1.001,7393
"beta[663,3]",5.596,0.13,5.382,5.809,1.001,7902
"beta[1,4]",-0.07,0.047,-0.148,0.007,1,8841
"beta[2,4]",0.02,0.047,-0.056,0.097,1,8739
"beta[3,4]",0.028,0.055,-0.061,0.121,1,8883
"beta[4,4]",-0.061,0.05,-0.144,0.022,1,6965
"beta[5,4]",-0.103,0.049,-0.184,-0.023,1,8932
"beta[6,4]",-0.048,0.048,-0.125,0.031,1,8732
"beta[7,4]",-0.08,0.075,-0.204,0.045,1,8353
"beta[8,4]",-0.056,0.078,-0.188,0.072,1,8746
"beta[9,4]",-0.325,0.053,-0.412,-0.237,1,8164
"beta[10,4]",-0.083,0.049,-0.163,-0.003,1,8213
"beta[11,4]",-0.043,0.05,-0.126,0.04,1,8098
"beta[12,4]",0.053,0.051,-0.031,0.137,1,8234
"beta[13,4]",-0.13,0.069,-0.246,-0.019,1,8811
"beta[14,4]",-0.103,0.061,-0.206,-0.006,1,8368
"beta[15,4]",-0.001,0.06,-0.099,0.098,1,9205
"beta[16,4]",-0.024,0.055,-0.114,0.066,1,8571
"beta[17,4]",-0.104,0.082,-0.236,0.033,1.001,7513
"beta[18,4]",-0.007,0.07,-0.119,0.113,1,8600
"beta[19,4]",-0.203,0.056,-0.298,-0.112,1.001,8563
"beta[20,4]",-0.113,0.075,-0.237,0.01,1.001,7528
"beta[21,4]",-0.048,0.079,-0.176,0.081,1.001,8455
"beta[22,4]",-0.086,0.075,-0.206,0.037,1,8958
"beta[23,4]",-0.1,0.063,-0.205,0.003,1.001,7533
"beta[24,4]",-0.052,0.048,-0.13,0.027,1,8821
"beta[25,4]",0.03,0.062,-0.073,0.131,1,8758
"beta[26,4]",-0.099,0.055,-0.191,-0.01,1,8396
"beta[27,4]",-0.059,0.05,-0.139,0.024,1,8504
"beta[28,4]",-0.112,0.062,-0.217,-0.011,1,8960
"beta[29,4]",-0.088,0.075,-0.211,0.034,1,8921
"beta[30,4]",-0.037,0.051,-0.118,0.047,1.001,7969
"beta[31,4]",-0.009,0.047,-0.086,0.068,1,8381
"beta[32,4]",-0.033,0.062,-0.136,0.068,1,7685
"beta[33,4]",-0.064,0.06,-0.162,0.034,1,8722
"beta[34,4]",-0.103,0.082,-0.239,0.035,1,8152
"beta[35,4]",-0.131,0.048,-0.211,-0.053,1,8759
"beta[36,4]",-0.118,0.076,-0.242,0.006,1,9106
"beta[37,4]",-0.099,0.049,-0.179,-0.018,1,8894
"beta[38,4]",-0.109,0.057,-0.202,-0.017,1,9324
"beta[39,4]",0.012,0.053,-0.077,0.098,1,8675
"beta[40,4]",-0.068,0.05,-0.15,0.016,1,8891
"beta[41,4]",-0.076,0.051,-0.159,0.007,1,8207
"beta[42,4]",-0.007,0.048,-0.086,0.072,1,8347
"beta[43,4]",-0.169,0.051,-0.254,-0.087,1,7823
"beta[44,4]",-0.048,0.073,-0.169,0.073,1.001,8829
"beta[45,4]",-0.065,0.077,-0.194,0.06,1,9508
"beta[46,4]",0.018,0.048,-0.06,0.096,1,8426
"beta[47,4]",-0.228,0.066,-0.34,-0.122,1,8781
"beta[48,4]",-0,0.062,-0.101,0.104,1,9089
"beta[49,4]",-0.163,0.048,-0.242,-0.085,1,8858
"beta[50,4]",-0.068,0.048,-0.148,0.012,1,9163
"beta[51,4]",0.002,0.048,-0.076,0.082,1,8859
"beta[52,4]",-0.116,0.055,-0.207,-0.027,1,8823
"beta[53,4]",-0.056,0.048,-0.133,0.023,1,8900
"beta[54,4]",-0.009,0.06,-0.104,0.092,1,9189
"beta[55,4]",-0.138,0.049,-0.22,-0.058,1,8839
"beta[56,4]",-0.032,0.047,-0.109,0.047,1,8813
"beta[57,4]",-0.172,0.049,-0.254,-0.091,1,7825
"beta[58,4]",-0.109,0.047,-0.186,-0.032,1,8794
"beta[59,4]",-0.111,0.047,-0.189,-0.033,1,8994
"beta[60,4]",-0.048,0.047,-0.126,0.03,1,8487
"beta[61,4]",-0.066,0.048,-0.144,0.013,1,8897
"beta[62,4]",-0.052,0.053,-0.14,0.036,1,8363
"beta[63,4]",-0.029,0.047,-0.107,0.05,1.001,8397
"beta[64,4]",-0.106,0.048,-0.184,-0.026,1.001,7499
"beta[65,4]",-0.012,0.047,-0.09,0.066,1.001,9168
"beta[66,4]",-0.021,0.048,-0.099,0.058,1,7648
"beta[67,4]",-0.116,0.069,-0.232,-0.006,1,8797
"beta[68,4]",-0.243,0.06,-0.343,-0.147,1,7805
"beta[69,4]",-0.017,0.049,-0.098,0.064,1,8302
"beta[70,4]",-0.188,0.048,-0.268,-0.11,1,7090
"beta[71,4]",-0.026,0.048,-0.105,0.052,1,8862
"beta[72,4]",-0.041,0.062,-0.144,0.061,1,8623
"beta[73,4]",-0.06,0.047,-0.137,0.019,1,8584
"beta[74,4]",-0.073,0.049,-0.154,0.006,1,8709
"beta[75,4]",-0.148,0.049,-0.229,-0.067,1,8084
"beta[76,4]",-0.044,0.063,-0.147,0.058,1.001,7274
"beta[77,4]",-0.043,0.08,-0.172,0.09,1,7306
"beta[78,4]",-0.137,0.061,-0.237,-0.036,1,9188
"beta[79,4]",-0.067,0.061,-0.168,0.034,1.001,7052
